type,openings,telephone,latitude,longitude
Waste Separation Bin,24 hours,N.A.,22.3331013,114.1619567
Waste Separation Bin,24 hours,N.A.,22.3343747,114.1661483
Waste Separation Bin,24 hours,N.A.,22.3374314,114.1383028
Waste Separation Bin,24 hours,N.A.,22.3370412,114.1465354
Waste Separation Bin,24 hours,N.A.,22.3358423,114.1615288
Waste Separation Bin,24 hours,N.A.,22.3279916,114.1601865
Waste Separation Bin,24 hours,N.A.,22.3386579,114.138199
Waste Separation Bin,24 hours,N.A.,22.3360676,114.1523328
Waste Separation Bin,24 hours,N.A.,22.3298542,114.1753633
Waste Separation Bin,24 hours,N.A.,22.3283115,114.16686
Waste Separation Bin,24 hours,N.A.,22.333364,114.158714
Waste Separation Bin,24 hours,N.A.,22.3361965,114.1750443
Waste Separation Bin,24 hours,N.A.,22.3295078,114.1608116
Waste Separation Bin,24 hours,N.A.,22.3358773,114.1411797
Waste Separation Bin,24 hours,N.A.,22.3340258,114.1765692
Waste Separation Bin,24 hours,N.A.,22.3263862,114.1642883
Waste Separation Bin,24 hours,N.A.,22.3400614,114.1490895
Waste Separation Bin,24 hours,N.A.,22.336529,114.146324
Waste Separation Bin,24 hours,N.A.,22.3394776,114.1497394
Waste Separation Bin,24 hours,N.A.,22.3334648,114.1678224
Waste Separation Bin,24 hours,N.A.,22.3303029,114.1706463
Waste Separation Bin,24 hours,N.A.,22.3449582,114.1633268
Waste Separation Bin,24 hours,N.A.,22.341922,114.167677
Waste Separation Bin,24 hours,N.A.,22.3267772,114.1536799
Waste Separation Bin,24 hours,N.A.,22.3267918,114.1536944
Waste Separation Bin,24 hours,N.A.,22.3267772,114.1536799
Waste Separation Bin,24 hours,N.A.,22.333321,114.163922
Waste Separation Bin,24 hours,N.A.,22.3326202,114.1674065
Waste Separation Bin,24 hours,N.A.,22.3355438,114.1564582
Waste Separation Bin,24 hours,N.A.,22.3355438,114.1564582
Waste Separation Bin,24 hours,N.A.,22.3372108,114.140056
Waste Separation Bin,24 hours,N.A.,22.3399157,114.1384462
Waste Separation Bin,24 hours,N.A.,22.3268812,114.1566743
Waste Separation Bin,24 hours,N.A.,22.3334894,114.1527139
Waste Separation Bin,24 hours,N.A.,22.3271447,114.1574969
Waste Separation Bin,24 hours,N.A.,22.3324975,114.1593353
Waste Separation Bin,24 hours,N.A.,22.3362621,114.1425214
Waste Separation Bin,24 hours,N.A.,22.3355438,114.1564582
Waste Separation Bin,24 hours,N.A.,22.3187248,114.177712
Waste Separation Bin,24 hours,N.A.,22.3418021,114.180999
Waste Separation Bin,24 hours,N.A.,22.3106193,114.1876178
Waste Separation Bin,24 hours,N.A.,22.3348071,114.2045691
Waste Separation Bin,24 hours,N.A.,22.321091,114.179766
Waste Separation Bin,24 hours,N.A.,22.3124067,114.1788626
Waste Separation Bin,24 hours,N.A.,22.3273047,114.185833
Waste Separation Bin,24 hours,N.A.,22.3199041,114.1821663
Waste Separation Bin,24 hours,N.A.,22.3170799,114.1750774
Waste Separation Bin,24 hours,N.A.,22.3277248,114.1802595
Waste Separation Bin,24 hours,N.A.,22.3256622,114.2015498
Waste Separation Bin,24 hours,N.A.,22.3157012,114.1764939
Waste Separation Bin,24 hours,N.A.,22.3339707,114.1820822
Waste Separation Bin,24 hours,N.A.,22.342706,114.1774034
Waste Separation Bin,24 hours,N.A.,22.3248819,114.1882633
Waste Separation Bin,24 hours,N.A.,22.3274713,114.1863128
Waste Separation Bin,24 hours,N.A.,22.336918,114.175852
Waste Separation Bin,24 hours,N.A.,22.3055658,114.1887233
Waste Separation Bin,24 hours,N.A.,22.3185011,114.1929624
Waste Separation Bin,24 hours,N.A.,22.330988,114.188216
Waste Separation Bin,24 hours,N.A.,22.3119494,114.1897768
Waste Separation Bin,24 hours,N.A.,22.318146,114.1861456
Waste Separation Bin,24 hours,N.A.,22.319519,114.1755256
Waste Separation Bin,24 hours,N.A.,22.3256212,114.1777233
Waste Separation Bin,24 hours,N.A.,22.3112719,114.185225
Waste Separation Bin,24 hours,N.A.,22.3415555,114.1832515
Waste Separation Bin,24 hours,N.A.,22.3356965,114.1926098
Waste Separation Bin,24 hours,N.A.,22.3400072,114.1780532
Waste Separation Bin,24 hours,N.A.,22.3183562,114.1766239
Waste Separation Bin,24 hours,N.A.,22.335706,114.177173
Waste Separation Bin,24 hours,N.A.,22.3438211,114.1777812
Waste Separation Bin,24 hours,N.A.,22.305811,114.184555
Waste Separation Bin,24 hours,N.A.,22.3056392,114.1869438
Waste Separation Bin,24 hours,N.A.,22.3066342,114.1896387
Waste Separation Bin,24 hours,N.A.,22.3171053,114.1920694
Waste Separation Bin,24 hours,N.A.,22.314341,114.187353
Waste Separation Bin,24 hours,N.A.,51.5210757,-0.1021342
Waste Separation Bin,24 hours,N.A.,22.330428,114.1917
Waste Separation Bin,24 hours,N.A.,22.3078148,114.1844823
Waste Separation Bin,24 hours,N.A.,22.3193092,114.1905441
Waste Separation Bin,24 hours,N.A.,22.3095972,114.1842974
Waste Separation Bin,24 hours,N.A.,22.3145074,114.1903372
Waste Separation Bin,24 hours,N.A.,22.3300829,114.1803952
Waste Separation Bin,24 hours,N.A.,22.3024521,114.1847412
Waste Separation Bin,24 hours,N.A.,22.3395633,114.1808442
Waste Separation Bin,24 hours,N.A.,22.3401137,114.1759182
Waste Separation Bin,24 hours,N.A.,22.342706,114.1774034
Waste Separation Bin,24 hours,N.A.,22.3211932,114.1867967
Waste Separation Bin,24 hours,N.A.,22.3195296,114.1800005
Waste Separation Bin,24 hours,N.A.,22.3304769,114.1819046
Waste Separation Bin,24 hours,N.A.,22.3256622,114.2015498
Waste Separation Bin,24 hours,N.A.,22.323714,114.179574
Waste Separation Bin,24 hours,N.A.,22.3320431,114.1769177
Waste Separation Bin,24 hours,N.A.,22.3082025,114.1841845
Waste Separation Bin,24 hours,N.A.,22.3238828,114.1765868
Waste Separation Bin,24 hours,N.A.,22.3417911,114.1810212
Waste Separation Bin,24 hours,N.A.,22.319022,114.1876158
Waste Separation Bin,24 hours,N.A.,22.32026,114.184847
Waste Separation Bin,24 hours,N.A.,43.6462957,-79.4228645
Waste Separation Bin,24 hours,N.A.,22.3221576,114.1918494
Waste Separation Bin,24 hours,N.A.,22.3204567,114.1929116
Waste Separation Bin,24 hours,N.A.,22.3338819,114.1948424
Waste Separation Bin,24 hours,N.A.,22.3411552,114.1939591
Waste Separation Bin,24 hours,N.A.,22.3386269,114.1869959
Waste Separation Bin,24 hours,N.A.,22.348773,114.2009663
Waste Separation Bin,24 hours,N.A.,22.3375702,114.2011323
Waste Separation Bin,24 hours,N.A.,22.3340197,114.1955253
Waste Separation Bin,24 hours,N.A.,22.3357491,114.1967569
Waste Separation Bin,24 hours,N.A.,22.3389582,114.2136635
Waste Separation Bin,24 hours,N.A.,22.3389582,114.2136635
Waste Separation Bin,24 hours,N.A.,22.346706,114.20193
Waste Separation Bin,24 hours,N.A.,22.3426778,114.1854501
Waste Separation Bin,24 hours,N.A.,22.344268,114.196628
Waste Separation Bin,24 hours,N.A.,22.342514,114.201763
Waste Separation Bin,24 hours,N.A.,22.342514,114.201763
Waste Separation Bin,24 hours,N.A.,22.3481444,114.2039639
Waste Separation Bin,24 hours,N.A.,22.3340486,114.2160638
Waste Separation Bin,24 hours,N.A.,22.3364883,114.1917279
Waste Separation Bin,24 hours,N.A.,22.3349651,114.2075872
Waste Separation Bin,24 hours,N.A.,22.342514,114.201763
Waste Separation Bin,24 hours,N.A.,22.3515518,114.200412
Waste Separation Bin,24 hours,N.A.,22.3368116,114.2083
Waste Separation Bin,24 hours,N.A.,22.342514,114.201763
Waste Separation Bin,24 hours,N.A.,22.3426778,114.1854501
Waste Separation Bin,24 hours,N.A.,22.3336622,114.2152197
Waste Separation Bin,24 hours,N.A.,22.345235,114.19758
Waste Separation Bin,24 hours,N.A.,22.3462793,114.1981062
Waste Separation Bin,24 hours,N.A.,22.342514,114.201763
Waste Separation Bin,24 hours,N.A.,22.3426778,114.1854501
Waste Separation Bin,24 hours,N.A.,22.3455162,114.2015991
Waste Separation Bin,24 hours,N.A.,22.3410919,114.2084557
Waste Separation Bin,24 hours,N.A.,22.3091492,114.221107
Waste Separation Bin,24 hours,N.A.,22.3145538,114.2265277
Waste Separation Bin,24 hours,N.A.,22.3185492,114.2229391
Waste Separation Bin,24 hours,N.A.,22.3166987,114.216198
Waste Separation Bin,24 hours,N.A.,22.3143438,114.2226831
Waste Separation Bin,24 hours,N.A.,22.315616,114.2216557
Waste Separation Bin,24 hours,N.A.,22.3304145,114.2105755
Waste Separation Bin,24 hours,N.A.,22.3348908,114.2089891
Waste Separation Bin,24 hours,N.A.,22.315134,114.219628
Waste Separation Bin,24 hours,N.A.,22.3268349,114.2135118
Waste Separation Bin,24 hours,N.A.,22.3145792,114.2295399
Waste Separation Bin,24 hours,N.A.,22.3103686,114.2227035
Waste Separation Bin,24 hours,N.A.,22.3109358,114.2362868
Waste Separation Bin,24 hours,N.A.,22.302954,114.2405204
Waste Separation Bin,24 hours,N.A.,22.3180946,114.227041
Waste Separation Bin,24 hours,N.A.,22.321843,114.21672
Waste Separation Bin,24 hours,N.A.,22.306431,114.233973
Waste Separation Bin,24 hours,N.A.,22.3218689,114.2145802
Waste Separation Bin,24 hours,N.A.,22.3093004,114.2319448
Waste Separation Bin,24 hours,N.A.,22.2948127,114.2387362
Waste Separation Bin,24 hours,N.A.,22.298314,114.236641
Waste Separation Bin,24 hours,N.A.,22.3177171,114.2200564
Waste Separation Bin,24 hours,N.A.,22.3080577,114.2291698
Waste Separation Bin,24 hours,N.A.,22.2993446,114.2373753
Waste Separation Bin,24 hours,N.A.,22.2991129,114.2325555
Waste Separation Bin,24 hours,N.A.,22.318664,114.221849
Waste Separation Bin,24 hours,N.A.,22.3313002,114.2271848
Waste Separation Bin,24 hours,N.A.,22.3145792,114.2295399
Waste Separation Bin,24 hours,N.A.,22.3243741,114.2087316
Waste Separation Bin,24 hours,N.A.,22.317376,114.225484
Waste Separation Bin,24 hours,N.A.,22.3033491,114.226948
Waste Separation Bin,24 hours,N.A.,22.3218689,114.2145802
Waste Separation Bin,24 hours,N.A.,22.3266507,114.2153205
Waste Separation Bin,24 hours,N.A.,22.317574,114.215265
Waste Separation Bin,24 hours,N.A.,22.300592,114.2383537
Waste Separation Bin,24 hours,N.A.,22.3172684,114.2173184
Waste Separation Bin,24 hours,N.A.,22.309396,114.233703
Waste Separation Bin,24 hours,N.A.,22.371812,114.116866
Waste Separation Bin,24 hours,N.A.,22.3679593,114.1181096
Waste Separation Bin,24 hours,N.A.,22.3254653,114.0359344
Waste Separation Bin,24 hours,N.A.,22.3710164,114.1074469
Waste Separation Bin,24 hours,N.A.,22.3791968,114.1256564
Waste Separation Bin,24 hours,N.A.,22.3791968,114.1256564
Waste Separation Bin,24 hours,N.A.,22.39376,114.11041
Waste Separation Bin,24 hours,N.A.,22.367609,114.066903
Waste Separation Bin,24 hours,N.A.,22.367883,114.0497376
Waste Separation Bin,24 hours,N.A.,22.3715189,114.1329673
Waste Separation Bin,24 hours,N.A.,22.3709435,114.1186237
Waste Separation Bin,24 hours,N.A.,22.3668502,114.1302591
Waste Separation Bin,24 hours,N.A.,22.3668502,114.1302591
Waste Separation Bin,24 hours,N.A.,22.370053,114.120706
Waste Separation Bin,24 hours,N.A.,22.3766389,114.1123813
Waste Separation Bin,24 hours,N.A.,22.370821,114.1112277
Waste Separation Bin,24 hours,N.A.,22.372622,114.11878
Waste Separation Bin,24 hours,N.A.,22.370934,114.1143896
Waste Separation Bin,24 hours,N.A.,22.374283,114.1149904
Waste Separation Bin,24 hours,N.A.,22.3722417,114.1105328
Waste Separation Bin,24 hours,N.A.,22.3714339,114.1337531
Waste Separation Bin,24 hours,N.A.,22.3827913,114.123118
Waste Separation Bin,24 hours,N.A.,22.3500753,114.059207
Waste Separation Bin,24 hours,N.A.,22.3717747,114.1071896
Waste Separation Bin,24 hours,N.A.,22.368313,114.12206
Waste Separation Bin,24 hours,N.A.,22.379773,114.130823
Waste Separation Bin,24 hours,N.A.,22.3768203,114.0755593
Waste Separation Bin,24 hours,N.A.,22.3761769,114.120256
Waste Separation Bin,24 hours,N.A.,22.3678036,114.0592222
Waste Separation Bin,24 hours,N.A.,22.3790385,114.1358085
Waste Separation Bin,24 hours,N.A.,22.3781449,114.1219972
Waste Separation Bin,24 hours,N.A.,22.3483829,114.0564938
Waste Separation Bin,24 hours,N.A.,22.365339,114.1173989
Waste Separation Bin,24 hours,N.A.,22.380328,114.128266
Waste Separation Bin,24 hours,N.A.,22.3678679,114.1185743
Waste Separation Bin,24 hours,N.A.,22.368988,114.120796
Waste Separation Bin,24 hours,N.A.,22.3735376,114.1175052
Waste Separation Bin,24 hours,N.A.,22.3735376,114.1175052
Waste Separation Bin,24 hours,N.A.,22.3783333,114.1036111
Waste Separation Bin,24 hours,N.A.,22.379914,114.129624
Waste Separation Bin,24 hours,N.A.,22.3368384,114.1654865
Waste Separation Bin,24 hours,N.A.,22.3718451,114.1267714
Waste Separation Bin,24 hours,N.A.,22.3835193,114.1230114
Waste Separation Bin,24 hours,N.A.,46.510712,-63.4168136
Waste Separation Bin,24 hours,N.A.,22.3767391,114.1219293
Waste Separation Bin,24 hours,N.A.,22.3684361,114.0963566
Waste Separation Bin,24 hours,N.A.,22.3823492,114.1376025
Waste Separation Bin,24 hours,N.A.,22.374477,114.1260657
Waste Separation Bin,24 hours,N.A.,22.3500753,114.059207
Waste Separation Bin,24 hours,N.A.,22.3668502,114.1302591
Waste Separation Bin,24 hours,N.A.,22.3681879,114.0842682
Waste Separation Bin,24 hours,N.A.,22.3832291,114.1237162
Waste Separation Bin,24 hours,N.A.,22.378349,114.12467
Waste Separation Bin,24 hours,N.A.,22.3803493,114.1154861
Waste Separation Bin,24 hours,N.A.,22.367405,114.0864385
Waste Separation Bin,24 hours,N.A.,34.062287,-118.1313548
Waste Separation Bin,24 hours,N.A.,22.366277,114.054241
Waste Separation Bin,24 hours,N.A.,22.3631111,114.0473141
Waste Separation Bin,24 hours,N.A.,22.4304452,114.1052637
Waste Separation Bin,24 hours,N.A.,22.3674554,114.0860115
Waste Separation Bin,24 hours,N.A.,22.3681879,114.0842682
Waste Separation Bin,24 hours,N.A.,22.373133,114.102877
Waste Separation Bin,24 hours,N.A.,22.3174199,114.2314397
Waste Separation Bin,24 hours,N.A.,22.379773,114.130823
Waste Separation Bin,24 hours,N.A.,22.349688,114.058153
Waste Separation Bin,24 hours,N.A.,22.37443,114.069082
Waste Separation Bin,24 hours,N.A.,22.364875,114.055926
Waste Separation Bin,24 hours,N.A.,22.2326315,113.8986137
Waste Separation Bin,24 hours,N.A.,22.3710013,114.1206053
Waste Separation Bin,24 hours,N.A.,22.3744818,114.1123035
Waste Separation Bin,24 hours,N.A.,22.3719661,114.1134746
Waste Separation Bin,24 hours,N.A.,22.39376,114.11041
Waste Separation Bin,24 hours,N.A.,34.062287,-118.1313548
Waste Separation Bin,24 hours,N.A.,22.3606262,114.0472328
Waste Separation Bin,24 hours,N.A.,22.3517123,114.0587172
Waste Separation Bin,24 hours,N.A.,22.353171,114.060176
Waste Separation Bin,24 hours,N.A.,22.4236036,113.9926039
Waste Separation Bin,24 hours,N.A.,22.41295,113.9697354
Waste Separation Bin,24 hours,N.A.,22.3697312,113.9980089
Waste Separation Bin,24 hours,N.A.,22.3848433,113.9728601
Waste Separation Bin,24 hours,N.A.,22.4034674,113.970898
Waste Separation Bin,24 hours,N.A.,22.3681879,114.0842682
Waste Separation Bin,24 hours,N.A.,22.3681879,114.0842682
Waste Separation Bin,24 hours,N.A.,48.856614,2.3522219
Waste Separation Bin,24 hours,N.A.,22.3754639,113.9987128
Waste Separation Bin,24 hours,N.A.,22.373368,113.961526
Waste Separation Bin,24 hours,N.A.,22.39863,113.978946
Waste Separation Bin,24 hours,N.A.,22.3930674,113.9694643
Waste Separation Bin,24 hours,N.A.,22.3969847,113.9767668
Waste Separation Bin,24 hours,N.A.,22.3944029,113.9193053
Waste Separation Bin,24 hours,N.A.,22.3878458,113.9787863
Waste Separation Bin,24 hours,N.A.,22.388682,113.9688231
Waste Separation Bin,24 hours,N.A.,22.3903856,113.9660686
Waste Separation Bin,24 hours,N.A.,22.4035721,113.9778516
Waste Separation Bin,24 hours,N.A.,22.3847347,113.9665087
Waste Separation Bin,24 hours,N.A.,22.3727854,113.9658436
Waste Separation Bin,24 hours,N.A.,37.7079717,-89.2229983
Waste Separation Bin,24 hours,N.A.,22.367647,114.01149
Waste Separation Bin,24 hours,N.A.,22.421216,113.979411
Waste Separation Bin,24 hours,N.A.,22.4187133,113.9799928
Waste Separation Bin,24 hours,N.A.,22.4134657,113.9713187
Waste Separation Bin,24 hours,N.A.,22.3753437,113.9985721
Waste Separation Bin,24 hours,N.A.,22.4035721,113.9778516
Waste Separation Bin,24 hours,N.A.,22.37503,113.96853
Waste Separation Bin,24 hours,N.A.,22.381921,113.963466
Waste Separation Bin,24 hours,N.A.,22.375801,113.967052
Waste Separation Bin,24 hours,N.A.,22.3829774,113.9715359
Waste Separation Bin,24 hours,N.A.,22.3971234,113.972729
Waste Separation Bin,24 hours,N.A.,22.3678143,113.949697
Waste Separation Bin,24 hours,N.A.,22.4079379,113.9687097
Waste Separation Bin,24 hours,N.A.,22.3768401,114.0072188
Waste Separation Bin,24 hours,N.A.,22.4044763,113.9802565
Waste Separation Bin,24 hours,N.A.,22.3705602,113.9945382
Waste Separation Bin,24 hours,N.A.,22.417833,113.991432
Waste Separation Bin,24 hours,N.A.,22.4181626,113.9869147
Waste Separation Bin,24 hours,N.A.,22.419172,113.9827691
Waste Separation Bin,24 hours,N.A.,22.416123,113.984767
Waste Separation Bin,24 hours,N.A.,22.3681879,114.0842682
Waste Separation Bin,24 hours,N.A.,22.411604,113.975792
Waste Separation Bin,24 hours,N.A.,22.4009469,113.9702285
Waste Separation Bin,24 hours,N.A.,22.3924821,113.9666587
Waste Separation Bin,24 hours,N.A.,22.424523,113.988634
Waste Separation Bin,24 hours,N.A.,22.438546,114.005072
Waste Separation Bin,24 hours,N.A.,22.432928,114.100365
Waste Separation Bin,24 hours,N.A.,22.418435,113.979804
Waste Separation Bin,24 hours,N.A.,22.3736484,113.9949222
Waste Separation Bin,24 hours,N.A.,22.3754639,113.9987128
Waste Separation Bin,24 hours,N.A.,22.3681879,114.0842682
Waste Separation Bin,24 hours,N.A.,22.3681879,114.0842682
Waste Separation Bin,24 hours,N.A.,22.3842445,114.0292614
Waste Separation Bin,24 hours,N.A.,22.366792,114.022899
Waste Separation Bin,24 hours,N.A.,22.447873,114.039256
Waste Separation Bin,24 hours,N.A.,22.363114,114.023156
Waste Separation Bin,24 hours,N.A.,22.417048,113.975532
Waste Separation Bin,24 hours,N.A.,22.417048,113.975532
Waste Separation Bin,24 hours,N.A.,22.417048,113.975532
Waste Separation Bin,24 hours,N.A.,22.388682,113.9688231
Waste Separation Bin,24 hours,N.A.,22.4132695,113.9771696
Waste Separation Bin,24 hours,N.A.,22.3904334,113.9198946
Waste Separation Bin,24 hours,N.A.,22.416859,113.971606
Waste Separation Bin,24 hours,N.A.,22.4278591,113.9921286
Waste Separation Bin,24 hours,N.A.,22.3809917,113.9774184
Waste Separation Bin,24 hours,N.A.,22.3956924,113.9753053
Waste Separation Bin,24 hours,N.A.,22.3944119,113.9722346
Waste Separation Bin,24 hours,N.A.,22.3185673,114.1796057
Waste Separation Bin,24 hours,N.A.,22.375554,113.995977
Waste Separation Bin,24 hours,N.A.,22.364707,113.998625
Waste Separation Bin,24 hours,N.A.,22.3763386,114.0037182
Waste Separation Bin,24 hours,N.A.,22.39863,113.978946
Waste Separation Bin,24 hours,N.A.,22.405914,113.986212
Waste Separation Bin,24 hours,N.A.,22.3992178,113.9780933
Waste Separation Bin,24 hours,N.A.,22.368181,113.999226
Waste Separation Bin,24 hours,N.A.,22.432928,114.100365
Waste Separation Bin,24 hours,N.A.,22.386178,113.959256
Waste Separation Bin,24 hours,N.A.,22.421216,113.979411
Waste Separation Bin,24 hours,N.A.,22.421216,113.979411
Waste Separation Bin,24 hours,N.A.,22.42764,113.987007
Waste Separation Bin,24 hours,N.A.,22.42764,113.987007
Waste Separation Bin,24 hours,N.A.,22.42764,113.987007
Waste Separation Bin,24 hours,N.A.,22.3954705,113.9780177
Waste Separation Bin,24 hours,N.A.,22.3878458,113.9787863
Waste Separation Bin,24 hours,N.A.,22.400717,113.979567
Waste Separation Bin,24 hours,N.A.,22.3741742,113.9959758
Waste Separation Bin,24 hours,N.A.,22.417833,113.991432
Waste Separation Bin,24 hours,N.A.,22.4074094,113.9670763
Waste Separation Bin,24 hours,N.A.,22.3903856,113.9660686
Waste Separation Bin,24 hours,N.A.,22.4432896,114.0265099
Waste Separation Bin,24 hours,N.A.,22.458614,114.0034563
Waste Separation Bin,24 hours,N.A.,22.4464817,114.0248542
Waste Separation Bin,24 hours,N.A.,22.4455587,114.0266225
Waste Separation Bin,24 hours,N.A.,22.444989,114.0289461
Waste Separation Bin,24 hours,N.A.,22.4448455,114.0239342
Waste Separation Bin,24 hours,N.A.,22.4476789,114.0254876
Waste Separation Bin,24 hours,N.A.,22.439965,114.065084
Waste Separation Bin,24 hours,N.A.,22.4346478,113.9927005
Waste Separation Bin,24 hours,N.A.,22.4396699,114.0336835
Waste Separation Bin,24 hours,N.A.,22.4673741,113.9838188
Waste Separation Bin,24 hours,N.A.,22.4406709,114.0083831
Waste Separation Bin,24 hours,N.A.,34.1730596,-118.332223
Waste Separation Bin,24 hours,N.A.,22.441837,114.00735
Waste Separation Bin,24 hours,N.A.,22.4417758,114.0264574
Waste Separation Bin,24 hours,N.A.,22.442365,114.032058
Waste Separation Bin,24 hours,N.A.,22.4429438,114.0324858
Waste Separation Bin,24 hours,N.A.,22.457914,114.00505
Waste Separation Bin,24 hours,N.A.,22.453505,114.007025
Waste Separation Bin,24 hours,N.A.,22.4355729,114.0288175
Waste Separation Bin,24 hours,N.A.,22.451641,113.990178
Waste Separation Bin,24 hours,N.A.,39.9807048,-74.8164258
Waste Separation Bin,24 hours,N.A.,22.4402145,114.000004
Waste Separation Bin,24 hours,N.A.,22.4950121,114.0696131
Waste Separation Bin,24 hours,N.A.,22.44759,114.025635
Waste Separation Bin,24 hours,N.A.,22.450416,113.991125
Waste Separation Bin,24 hours,N.A.,22.4295956,113.9987333
Waste Separation Bin,24 hours,N.A.,22.4414019,113.9954609
Waste Separation Bin,24 hours,N.A.,22.440091,114.037219
Waste Separation Bin,24 hours,N.A.,22.41897,114.022433
Waste Separation Bin,24 hours,N.A.,22.446806,114.033159
Waste Separation Bin,24 hours,N.A.,22.4464878,113.9860245
Waste Separation Bin,24 hours,N.A.,22.446441,114.0077191
Waste Separation Bin,24 hours,N.A.,22.445572,114.0051925
Waste Separation Bin,24 hours,N.A.,22.442695,114.007193
Waste Separation Bin,24 hours,N.A.,22.4700585,114.0065831
Waste Separation Bin,24 hours,N.A.,22.4594752,114.0012007
Waste Separation Bin,24 hours,N.A.,22.4660319,114.0015415
Waste Separation Bin,24 hours,N.A.,22.4631207,114.0040326
Waste Separation Bin,24 hours,N.A.,22.440139,113.989675
Waste Separation Bin,24 hours,N.A.,22.446806,114.033159
Waste Separation Bin,24 hours,N.A.,22.447873,114.039256
Waste Separation Bin,24 hours,N.A.,22.417445,114.023785
Waste Separation Bin,24 hours,N.A.,22.432545,114.025478
Waste Separation Bin,24 hours,N.A.,22.4254927,114.0279351
Waste Separation Bin,24 hours,N.A.,22.4325183,114.0315781
Waste Separation Bin,24 hours,N.A.,22.44818,114.019772
Waste Separation Bin,24 hours,N.A.,22.4465122,114.0225415
Waste Separation Bin,24 hours,N.A.,22.4282995,114.0837321
Waste Separation Bin,24 hours,N.A.,22.4282995,114.0837321
Waste Separation Bin,24 hours,N.A.,22.452847,114.03723
Waste Separation Bin,24 hours,N.A.,22.4465916,114.0933976
Waste Separation Bin,24 hours,N.A.,22.4325183,114.0315781
Waste Separation Bin,24 hours,N.A.,22.4325183,114.0315781
Waste Separation Bin,24 hours,N.A.,22.440058,114.0650077
Waste Separation Bin,24 hours,N.A.,22.41897,114.022433
Waste Separation Bin,24 hours,N.A.,22.421769,114.032871
Waste Separation Bin,24 hours,N.A.,22.445514,114.061316
Waste Separation Bin,24 hours,N.A.,22.431373,114.0285479
Waste Separation Bin,24 hours,N.A.,22.4481134,114.0322266
Waste Separation Bin,24 hours,N.A.,22.432928,114.100365
Waste Separation Bin,24 hours,N.A.,22.450178,114.093405
Waste Separation Bin,24 hours,N.A.,22.4707504,114.1084716
Waste Separation Bin,24 hours,N.A.,22.445437,114.097425
Waste Separation Bin,24 hours,N.A.,43.0035766,-78.7859089
Waste Separation Bin,24 hours,N.A.,22.44176,114.056859
Waste Separation Bin,24 hours,N.A.,22.43662,114.071272
Waste Separation Bin,24 hours,N.A.,22.43662,114.071272
Waste Separation Bin,24 hours,N.A.,22.428007,114.077179
Waste Separation Bin,24 hours,N.A.,22.454565,114.029764
Waste Separation Bin,24 hours,N.A.,22.427731,114.086964
Waste Separation Bin,24 hours,N.A.,22.441462,114.089558
Waste Separation Bin,24 hours,N.A.,22.417746,113.9790342
Waste Separation Bin,24 hours,N.A.,22.4295956,113.9987333
Waste Separation Bin,24 hours,N.A.,22.460784,114.016987
Waste Separation Bin,24 hours,N.A.,22.4478735,114.0039212
Waste Separation Bin,24 hours,N.A.,22.481039,114.008764
Waste Separation Bin,24 hours,N.A.,22.4948156,114.0620629
Waste Separation Bin,24 hours,N.A.,22.3454494,113.8900761
Waste Separation Bin,24 hours,N.A.,22.450172,114.015257
Waste Separation Bin,24 hours,N.A.,22.4444497,114.0204372
Waste Separation Bin,24 hours,N.A.,22.4268836,113.9431982
Waste Separation Bin,24 hours,N.A.,22.3680613,114.177121
Waste Separation Bin,24 hours,N.A.,22.475807,114.060107
Waste Separation Bin,24 hours,N.A.,22.2798465,113.9396035
Waste Separation Bin,24 hours,N.A.,22.4772905,114.0671714
Waste Separation Bin,24 hours,N.A.,22.477476,114.053491
Waste Separation Bin,24 hours,N.A.,22.462421,114.107738
Waste Separation Bin,24 hours,N.A.,22.459194,114.054006
Waste Separation Bin,24 hours,N.A.,22.5039447,114.0824852
Waste Separation Bin,24 hours,N.A.,22.505136,114.092101
Waste Separation Bin,24 hours,N.A.,22.492706,114.088071
Waste Separation Bin,24 hours,N.A.,22.4950569,114.0339342
Waste Separation Bin,24 hours,N.A.,22.426567,114.070833
Waste Separation Bin,24 hours,N.A.,22.4988784,114.0781376
Waste Separation Bin,24 hours,N.A.,22.4249178,114.0753753
Waste Separation Bin,24 hours,N.A.,22.446539,114.060623
Waste Separation Bin,24 hours,N.A.,22.460629,114.05577
Waste Separation Bin,24 hours,N.A.,22.453114,114.054572
Waste Separation Bin,24 hours,N.A.,22.434989,113.948271
Waste Separation Bin,24 hours,N.A.,22.505136,114.092101
Waste Separation Bin,24 hours,N.A.,22.445566,114.00909
Waste Separation Bin,24 hours,N.A.,22.432928,114.100365
Waste Separation Bin,24 hours,N.A.,22.4478735,114.0039212
Waste Separation Bin,24 hours,N.A.,22.4461621,113.9871115
Waste Separation Bin,24 hours,N.A.,25.0044121,96.3558468
Waste Separation Bin,24 hours,N.A.,22.450264,113.986968
Waste Separation Bin,24 hours,N.A.,22.4686626,113.985679
Waste Separation Bin,24 hours,N.A.,22.5130187,114.0792731
Waste Separation Bin,24 hours,N.A.,22.448235,114.037648
Waste Separation Bin,24 hours,N.A.,22.440606,113.996209
Waste Separation Bin,24 hours,N.A.,22.456858,113.984029
Waste Separation Bin,24 hours,N.A.,22.4772905,114.0671714
Waste Separation Bin,24 hours,N.A.,11.7352336,106.8060388
